Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T40_p1.sop;32.733333333333334;11;1615.128201672448;1616;63.03490424156189;[(6, [3]), (8, [2, 0]), (3, [16, 12, 18, 6, 13, 14, 11, 8]), (2, [3]), (9, [1])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2249.035636858403;2424;63.50702977180481;[(8, [5, 0, 2]), (6, [3, 0]), (9, [1]), (2, [4, 3]), (3, [19, 14, 15, 12, 1, 3, 2, 9, 11, 8])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2421.208626346747;2424;62.21545433998108;[(8, [0, 5, 2]), (6, [2, 0]), (9, [1]), (2, [4, 3]), (3, [9, 2, 3, 1, 6, 13, 18, 15, 10, 12])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1944.27;11;3214.1461253265024;3232;62.474071979522705;[(8, [0, 5, 2]), (2, [4, 3]), (9, [0]), (10, [0]), (3, [18, 14, 12, 13, 6, 15, 8, 5]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p2.sop;1057.9575510204081;14;125.07172116478934;126;73.34871578216553;[(1, [3, 0]), (10, [2, 0]), (13, [1, 4]), (4, [6]), (6, [0, 6, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
14st70_T40_p1.sop;23.085714285714285;14;123.4118749033833;126;75.30960702896118;[(10, [3, 1]), (1, [0, 2]), (13, [1, 2]), (4, [6]), (6, [3, 6, 4])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p1.sop;40.6;11;3203.89177360719;3232;61.59343194961548;[(3, [19, 12, 13, 15, 2, 1, 18, 6, 0]), (10, [3, 0]), (9, [1]), (2, [4, 3]), (6, [3, 2]), (8, [2, 0, 5])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p2.sop;1598.191111111111;11;1591.5591011035046;1616;61.75840353965759;[(8, [2]), (6, [3, 2]), (2, [3]), (9, [1]), (3, [19, 10, 15, 13, 18, 6, 1, 3, 12, 11])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T40_p1.sop;30.0;11;1594.6770569010937;1616;62.092726707458496;[(3, [11, 10, 9, 1, 6, 12, 15, 13, 18, 4]), (8, [0, 5, 2]), (6, [2, 3])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p1.sop;36.8;11;2371.700486784915;2424;62.34124565124512;[(8, [0, 5, 2]), (6, [2, 3]), (2, [4, 3]), (9, [1]), (3, [3, 2, 18, 14, 10, 11, 1, 13, 15, 12])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T60_p2.sop;1818.12;11;2300.2334246739256;2424;63.320635080337524;[(6, [3, 2]), (8, [2, 5, 0]), (3, [11, 15, 13, 6, 18, 1, 2, 14, 12, 9]), (2, [4, 3]), (9, [1])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
11berlin52_T80_p2.sop;1990.5644444444445;11;3113.304743850328;3232;63.60114526748657;[(8, [5, 0, 1]), (1, [2]), (6, [3, 2]), (2, [3, 4]), (9, [1]), (3, [14, 13, 6, 1, 18, 3, 9, 5, 10, 8])];['quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic', 'quadratic']
