Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T60_p2.sop;1223.3142078865994;11;2399.992994787599;2424;78.01245141029358;[(6, [3, 2, 0, 1]), (8, [4, 0, 5, 2]), (3, [14, 13, 18, 6, 1, 3, 15, 12, 10, 11, 19, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;28.079387300451316;11;3213.6670596792396;3232;80.56956005096436;[(6, [1, 0, 2, 3]), (8, [1, 2, 4, 3, 5, 0]), (3, [4, 16, 19, 11, 13, 1, 6, 2, 18, 15, 14, 12, 9, 10, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p2.sop;1284.9991099577833;11;3229.613319109872;3232;81.42238402366638;[(6, [3, 2, 0, 1]), (8, [2, 4, 1, 5, 0]), (3, [10, 11, 6, 2, 3, 18, 1, 9, 12, 14, 13, 17, 16])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p1.sop;21.297662731206792;11;1591.4361988048347;1616;71.07124471664429;[(3, [8, 14, 9, 16, 13, 2, 3, 1, 18, 6, 15, 12, 11, 10]), (8, [0, 5, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p2.sop;488.3595449561162;14;125.97685644914276;126;82.26410007476807;[(6, [2, 6, 3, 5]), (11, [2, 4, 3, 1])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
14st70_T40_p1.sop;10.789612327428411;14;117.47631605293009;126;85.20828986167908;[(13, [1, 2, 3, 4, 0]), (6, [4, 3, 6, 5, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T40_p2.sop;917.0480837528281;11;1547.1543396072834;1616;68.61264824867249;[(6, [0, 2, 3]), (3, [19, 14, 0, 2, 1, 6, 18, 12, 13, 11, 10])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p1.sop;23.899723463004285;11;2402.737518126417;2424;73.68520545959473;[(3, [16, 17, 1, 0, 2, 13, 3, 6, 18, 12, 9, 15, 14, 11, 10, 4]), (8, [5, 0, 3, 4, 2])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T60_p2.sop;1243.1180790558933;11;2401.5906091761126;2424;76.26347279548645;[(3, [16, 11, 13, 15, 18, 1, 3, 2, 6, 12, 9, 14, 10, 19, 5]), (6, [3, 2, 0]), (8, [2, 4, 0, 5])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
11berlin52_T80_p1.sop;27.61877957461404;11;3229.82392606633;3232;78.71039843559265;[(8, [2, 4, 3, 5, 0, 1]), (6, [3, 1, 0, 2]), (3, [5, 19, 11, 14, 15, 10, 13, 12, 0, 3, 2, 6, 18, 9])];['logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic', 'logarithmic']
