Instance Name;Score;Cluster num;Total Distance;TMAX;Runtime;Path;Cluster Function type
11berlin52_T60_p2.sop;650.6539031237558;11;2229.9020102937784;2424;62.63647651672363;[(3, [12, 15, 16, 10, 19, 9, 14, 6, 1, 0, 7, 3, 2, 13, 18, 17, 8, 11, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;19.999999999999996;11;2369.680504104694;2424;61.83987283706665;[(3, [19, 9, 10, 11, 7, 4, 16, 2, 0, 12, 17, 13, 3, 6, 1, 18, 15, 14, 8, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p2.sop;932.2916164657903;11;3165.9620294280912;3232;65.32954907417297;[(8, [2, 5, 0]), (3, [4, 9, 17, 8, 5, 14, 10, 18, 2, 15, 13, 16, 12, 7, 3, 0, 6, 1, 11, 19])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T80_p1.sop;22.76221971697037;11;3147.69141939798;3232;64.37120866775513;[(3, [12, 3, 19, 10, 8, 4, 17, 2, 15, 9, 11, 13, 18, 6, 1, 0, 7, 14, 16, 5]), (6, [3]), (8, [2])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T40_p2.sop;453.9810779651471;11;1595.8838145321079;1616;61.01038599014282;[(6, [3, 2, 1, 0]), (2, [0, 4, 3]), (9, [1]), (3, [8, 19, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p2.sop;713.9047619047619;14;125.5119981731286;126;73.44835090637207;[(5, [0]), (11, [4, 2]), (6, [1, 0, 6, 3, 4])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T40_p1.sop;12.399818995434273;11;1615.2094179347364;1616;62.014904499053955;[(3, [19, 9, 11, 1, 3, 2, 13, 14, 10, 12, 6, 18, 15, 16, 8, 5]), (6, [3])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
14st70_T40_p1.sop;11.666666666666668;14;121.63114549526229;126;73.11368727684021;[(5, [0]), (11, [4, 2]), (6, [0, 4, 2])];['quadratic', 'linear', 'exponential', 'logarithmic', 'logarithmic', 'quadratic', 'linear', 'linear', 'quadratic', 'linear', 'linear', 'quadratic', 'quadratic', 'logarithmic']
11berlin52_T60_p2.sop;462.6781438799763;11;2403.5308123469495;2424;62.557655572891235;[(3, [1, 2, 5, 19, 8, 9, 18, 17, 16, 11, 12, 15, 14, 10, 3, 0, 6, 13])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
11berlin52_T60_p1.sop;19.999999999999996;11;2412.8493268375028;2424;62.20721888542175;[(3, [10, 8, 17, 7, 18, 0, 16, 4, 9, 14, 12, 15, 13, 6, 1, 2, 3, 11, 19, 5])];['quadratic', 'exponential', 'linear', 'exponential', 'linear', 'logarithmic', 'exponential', 'logarithmic', 'exponential', 'linear', 'logarithmic']
